,name,rating,rating_top,ratings_count,reviews_count,suggestions_count,days,metacritic,added,genre,genres,Label
2506,Aliens: Fireteam Elite,4.0,3,24,27,413,131,69,372,Shooter,"0,1,0,1,1,0,0",3
2508,Thea: The Awakening,4.0,4,31,31,394,2235,73,371,Strategy,"0,0,0,0,1,0,1",4
2511,Pathfinder: Wrath of the Righteous,5.0,5,33,34,189,121,83,369,RPG,"0,0,0,0,1,0,0",5
2512,Eidolon,4.0,3,13,13,270,2710,64,369,Indie,"0,0,1,0,0,0,0",3
2515,Men of War: Condemned Heroes,4.0,4,15,15,447,3564,57,368,Strategy,"0,0,0,1,0,0,1",2
2522,Expeditions: Viking,5.0,4,42,44,522,1710,74,364,Strategy,"0,0,0,0,1,0,1",4
2524,Blacksad: Under the Skin,5.0,4,81,84,430,788,61,363,Adventure,"0,0,1,0,0,0,0",3
2531,The Masterplan,4.0,3,12,12,409,2404,68,361,Strategy,"0,0,0,1,0,0,1",3
2534,X Rebirth,4.0,3,34,34,619,2970,33,360,Action,"0,0,0,1,0,0,0",2
2545,Blitzkrieg 2 Anthology,5.0,4,28,28,618,5063,75,355,Strategy,"0,0,0,0,0,0,1",4
2547,Terminator Salvation,3.0,3,71,72,631,4610,48,355,Shooter,"0,1,0,1,0,0,0",3
2552,Blood & Truth,5.0,4,62,62,192,949,80,354,Shooter,"0,1,0,1,0,0,0",5
2556,ECHO,4.0,4,48,49,537,2192,76,353,Indie,"0,0,1,1,1,0,0",4
2559,Star Trek: Bridge Crew,4.0,4,37,37,257,1827,75,352,Casual,"0,0,0,0,1,0,0",4
2560,Madden NFL 18,4.0,4,78,79,160,1590,83,352,Sports,"0,0,0,0,0,0,0",5
2562,Small Radios Big Televisions,3.0,4,18,18,235,1880,67,352,Indie,"0,0,1,0,0,1,0",3
2565,Ninja Blade,4.0,3,81,81,487,4720,61,352,Adventure,"0,0,1,1,0,0,0",4
2568,Chantelise - A Tale of Two Sisters,4.0,4,15,15,437,3810,62,350,Indie,"0,0,0,1,1,0,0",3
2571,Richard & Alice,4.0,4,15,15,182,3237,70,348,Indie,"0,0,1,0,0,0,0",3
2573,Tengami,4.0,4,39,41,284,2872,57,348,Casual,"0,0,1,0,0,1,0",2
2574,Alter Ego,3.0,3,11,11,618,4484,59,348,Adventure,"0,0,1,0,1,0,0",3
2576,Geometry Wars: Retro Evolved,5.0,4,32,32,318,5414,76,346,Casual,"0,0,0,0,0,0,0",4
2578,Partisans 1941,4.0,4,21,22,60,444,74,346,Strategy,"0,0,0,0,0,0,1",4
2588,Monster Slayers,4.0,4,12,12,274,1745,86,344,Indie,"0,0,0,1,1,0,0",5
2590,Disney Infinity,4.0,3,43,43,508,3058,73,343,Platformer,"0,0,1,1,0,0,0",4
2593,Turbo Dismount,4.0,4,43,43,205,2782,85,342,Indie,"0,0,0,1,0,0,0",5
2596,Escape Goat 2,4.0,3,17,18,372,2841,76,340,Action,"0,0,0,1,0,1,0",4
2603,Dead Effect 2,3.0,3,31,31,494,2257,53,336,Shooter,"0,1,0,1,1,0,0",2
2606,Full Spectrum Warrior,4.0,4,17,17,567,6424,80,335,Strategy,"0,0,0,1,0,0,1",4
2609,Fruit Ninja Classic,4.0,4,90,92,307,4273,75,334,Casual,"0,0,0,1,0,0,0",4
2611,Ignite,2.0,1,11,11,324,3718,59,333,Racing,"1,0,0,0,0,0,0",3
2613,The Club,3.0,3,40,41,597,5065,67,332,Shooter,"0,1,0,1,0,0,0",3
2619,SkateBIRD,2.0,1,27,28,185,107,59,331,Racing,"1,0,0,0,0,0,0",2
2622,Cossacks: Art of War,5.0,4,60,61,495,7347,74,330,Strategy,"0,0,0,0,0,0,1",5
2623,Last Word,3.0,4,14,14,264,2430,67,330,Casual,"0,0,1,0,1,0,0",3
2626,Rise of Flight United,4.0,4,10,10,351,3040,77,328,Simulation,"0,0,0,0,0,0,0",3
2628,Actual Sunlight,3.0,3,47,47,117,2830,77,328,Indie,"0,0,1,0,0,0,0",4
2631,Unstoppable Gorg,3.0,3,12,12,329,3635,73,326,Casual,"0,0,0,1,0,0,1",3
2633,Iron Storm,3.0,4,13,13,504,7009,69,325,Indie,"0,1,1,1,0,0,0",3
2635,Alone in the Dark: The New Nightmare,4.0,4,45,45,528,7533,66,323,Adventure,"0,0,1,1,0,0,0",3
2640,Letter Quest: Grimm's Journey,4.0,4,21,21,325,2887,73,322,Casual,"0,0,0,0,0,1,0",4
2641,The Park,4.0,3,50,51,546,2259,67,322,Adventure,"0,0,1,0,0,0,0",4
2642,The Jackbox Party Pack 7,5.0,4,30,30,134,443,78,322,Casual,"0,0,0,0,0,0,0",5
2645,Blood of the Werewolf,3.0,3,19,19,386,3097,65,321,Platformer,"0,0,0,1,0,0,0",3
2647,American Conquest,4.0,4,30,30,337,3781,76,321,Strategy,"0,0,0,0,0,0,1",4
2648,Pirate Pop Plus,3.0,1,8,8,202,1899,65,321,Casual,"0,0,0,1,0,0,0",3
2651,RACE Injection,4.0,3,9,9,327,3697,72,320,Racing,"1,0,0,0,0,0,0",3
2655,Full Spectrum Warrior: Ten Hammers,3.0,4,16,16,622,5759,70,319,Strategy,"0,0,0,1,0,0,1",3
2659,Cosmic Star Heroine,4.0,4,38,40,491,1727,77,316,Indie,"0,0,0,0,1,0,0",4
2662,Lost Horizon,4.0,4,15,15,469,4152,77,314,Family,"0,0,1,0,0,0,0",4
2667,You Must Build A Boat,4.0,4,40,40,158,2403,71,313,Action,"0,0,0,1,1,1,1",4
2670,Loot Rascals,3.0,1,18,18,245,1761,71,312,Indie,"0,0,1,0,1,0,0",4
2671,Stellar Impact,3.0,3,11,11,475,3802,74,311,Strategy,"0,0,0,1,0,0,1",3
2674,Knights of Honor,5.0,4,25,25,493,4714,77,310,Strategy,"0,0,0,0,0,0,1",4
2676,King Arthur: Fallen Champions,3.0,1,7,7,486,3760,54,310,Strategy,"0,0,0,0,1,0,1",3
2684,Choplifter HD,3.0,3,21,21,569,3664,65,308,Shooter,"0,1,1,1,0,0,0",3
2687,Sengoku,3.0,3,7,7,361,3764,70,307,Strategy,"0,0,0,0,1,0,1",3
2689,Terrian Saga: KR-17,3.0,3,7,7,190,2734,83,306,Indie,"0,0,1,1,0,0,0",3
2692,NBA LIVE 19,3.0,3,50,50,192,1212,74,306,Simulation,"0,0,0,0,0,0,0",4
2697,Gabriel Knight: Sins of the Fathers 20th Anniversary Edition,5.0,4,30,31,596,2635,74,305,Adventure,"0,0,1,0,0,1,0",4
2698,Narcos: Rise of the Cartels,3.0,1,8,8,519,774,50,304,Strategy,"0,0,0,1,0,0,1",2
2704,Blade Kitten,4.0,4,24,26,582,4120,52,303,Adventure,"0,0,1,1,0,0,0",2
2707,"Warhammer 40,000: Regicide",4.0,4,25,27,638,2307,72,303,Strategy,"0,0,0,1,0,0,1",4
2717,Call of Duty: Black Ops II,5.0,4,1080,1085,593,3336,74,4642,Shooter,"0,1,0,1,0,0,0",4
2726,Devil May Cry 5,5.0,5,1176,1198,456,1030,88,4532,Action,"0,0,0,1,0,0,0",5
2729,Darksiders II,4.0,4,816,817,709,3427,83,4463,Action,"0,0,0,1,1,0,0",5
2731,Tropico 4,4.0,4,430,430,520,3783,78,4430,Strategy,"0,0,0,0,0,0,1",5
2732,Race Driver: Grid,4.0,4,424,425,395,4960,87,4429,Racing,"1,0,0,0,0,0,0",5
2733,Game of Thrones - A Telltale Games Series,4.0,4,856,858,669,2587,66,4427,Adventure,"0,0,1,1,0,0,0",4
2735,Assassin's Creed Syndicate,4.0,4,1133,1145,670,2272,74,4416,Action,"0,0,0,1,0,0,0",4
2741,Mark of the Ninja,5.0,4,654,662,485,3403,91,4380,Platformer,"0,0,0,1,0,0,0",5
2743,Destiny,4.0,4,925,928,654,2671,76,4377,Shooter,"0,1,0,1,0,0,0",4
2746,Forza Horizon 4,5.0,5,1206,1218,434,1187,90,4355,Racing,"1,0,0,0,0,0,0",5
2750,Sanctum 2,4.0,3,334,335,507,3153,77,4327,Indie,"0,1,0,1,0,0,1",5
2753,LEGO The Lord of the Rings,4.0,4,484,486,552,3382,80,4284,Casual,"0,0,0,1,0,0,0",5
2759,On Rusty Trails,3.0,3,9,9,285,2101,77,300,Platformer,"0,0,0,1,0,1,0",3
2760,Encased: a sci-fi post-apocalyptic RPG,4.0,4,13,15,409,116,73,300,Strategy,"0,0,1,1,1,0,1",4
2761,Redshirt,3.0,1,12,13,303,3082,62,299,Adventure,"0,0,1,0,1,0,1",1
2764,Luxor 2,4.0,3,39,39,440,4953,70,299,Casual,"0,0,0,1,0,1,0",4
2767,Zenith,3.0,3,21,21,616,1930,57,297,Indie,"0,0,1,1,1,0,0",2
2769,Dementium II HD,3.0,1,15,15,437,2937,37,297,Indie,"0,0,1,1,0,0,0",2
2771,Angry Birds Space,4.0,4,77,78,245,3572,83,296,Casual,"0,0,0,0,0,1,0",5
2773,Bloody Good Time,3.0,3,26,26,392,4084,73,295,Shooter,"0,1,0,1,0,0,0",4
2783,Twin Mirror,4.0,3,43,45,269,396,62,292,Adventure,"0,0,1,0,0,0,0",3
2787,Yaiba: Ninja Gaiden Z,3.0,4,37,37,677,2865,49,290,Adventure,"0,0,1,1,0,0,0",2
2788,Fist of The North Star: Lost Paradise,5.0,4,32,33,373,1187,72,290,Adventure,"0,0,1,1,0,0,0",4
2791,"Guns, Gore and Cannoli 2",4.0,4,47,49,536,1248,80,288,Adventure,"0,0,1,1,0,0,0",5
2793,Creaks,5.0,4,55,55,503,528,82,287,Indie,"0,0,1,0,0,1,0",5
2794,Noitu Love 2: Devolution,4.0,4,25,25,186,3540,80,286,Indie,"0,0,0,1,0,0,0",4
2798,Zombie Vikings,4.0,4,29,29,572,2314,74,286,Adventure,"0,0,1,1,0,0,0",4
2799,RoboBlitz,3.0,3,17,18,616,5535,80,285,Indie,"0,0,1,1,0,0,0",4
2800,The Life and Suffering of Sir Brante,5.0,5,50,52,166,303,79,285,Adventure,"0,0,1,0,1,0,1",5
2803,Guncraft,1.0,1,9,9,322,3067,73,284,Indie,"0,0,0,1,0,0,0",1
2807,Death Track: Resurrection,3.0,3,13,13,228,4623,53,282,Racing,"1,0,0,1,0,0,0",3
2808,Imperial Glory,5.0,4,21,22,405,6022,69,282,Strategy,"0,0,0,0,0,0,1",4
2810,The Temple of Elemental Evil,4.0,4,41,41,511,6683,71,282,RPG,"0,0,0,0,1,0,0",4
2811,A Game of Dwarves,3.0,3,11,11,462,3357,60,281,Casual,"0,0,0,0,0,0,1",3
2815,Driver: Parallel Lines,4.0,4,79,79,317,5668,61,280,Racing,"1,1,0,1,0,0,0",4
2817,Madden NFL 19,4.0,4,69,71,170,1240,80,279,Action,"0,0,0,1,0,0,0",5
2825,Fate of the World,3.0,1,16,16,364,3960,70,276,Casual,"0,0,0,0,0,0,1",3
2826,Fallout 4 VR,4.0,4,32,32,164,1481,78,276,RPG,"0,0,0,0,1,0,0",4
2844,Parkitect,5.0,4,38,38,455,2067,83,270,Indie,"0,0,0,0,0,0,0",5
2845,Nimbus,4.0,3,9,9,402,4086,80,269,Racing,"1,0,0,0,0,0,0",3
2849,Football Manager 2020 Touch,4.0,4,23,23,235,753,71,269,Simulation,"0,0,0,0,0,0,0",4
2854,Zuma Deluxe,5.0,4,65,65,150,6470,78,267,Casual,"0,0,0,0,0,1,0",5
2857,Shooting Stars!,3.0,3,7,7,263,2368,59,266,Casual,"0,0,0,1,0,0,0",3
2861,Master of Orion 3,4.0,4,30,30,286,6886,64,265,Strategy,"0,0,0,0,0,0,1",3
2872,Kingsway,4.0,4,21,23,181,1629,79,261,Adventure,"0,0,1,0,1,0,0",4
2873,Dyad,3.0,3,24,24,281,3565,80,261,Racing,"1,1,0,1,0,1,0",4
2874,10 Second Ninja,3.0,3,21,21,82,2859,72,260,Indie,"0,0,0,1,0,0,0",4
2876,Sherlock Holmes: Chapter One,4.0,4,13,13,467,47,74,260,Adventure,"0,0,1,1,0,1,0",4
2879,NEON STRUCT,4.0,4,10,10,148,2418,62,260,Indie,"0,0,0,1,0,0,0",3
2881,Nexus - The Jupiter Incident,4.0,4,18,18,447,6266,77,259,Strategy,"0,0,0,0,0,0,1",4
2884,Rogue Trooper,5.0,4,40,40,557,5735,69,258,Shooter,"0,1,0,1,0,0,0",4
2885,TrackMania² Valley,4.0,4,23,23,248,3103,79,258,Racing,"1,0,0,0,0,0,0",4
2890,Killing Floor: Incursion,4.0,4,17,17,466,1516,67,256,Action,"0,0,0,1,0,0,0",4
2892,Unity of Command: Stalingrad Campaign,4.0,4,10,10,434,3363,84,256,Strategy,"0,0,0,0,0,0,1",5
2896,The Lord of the Rings Living Card Game,4.0,3,12,12,229,788,75,255,Casual,"0,0,1,0,0,0,1",4
2897,Skyshine's BEDLAM,4.0,4,25,25,441,2299,67,255,Strategy,"0,0,0,1,0,0,1",4
2898,SINNER: Sacrifice for Redemption,3.0,4,33,36,419,1171,62,255,Indie,"0,0,1,1,0,0,0",3
2904,Half Minute Hero: The Second Coming,4.0,3,10,10,376,2829,79,253,Indie,"0,0,0,1,1,0,0",3
2910,Ceville,4.0,4,6,6,536,4698,73,251,Strategy,"0,0,1,1,0,0,1",3
2915,Praetorians,5.0,4,25,26,471,6872,78,250,Strategy,"0,0,0,0,0,0,1",4
2923,Total Annihilation,5.0,5,40,41,209,2206,86,247,Strategy,"0,0,0,0,0,0,1",5
2925,Sinking Island,4.0,4,22,22,526,5203,68,247,Adventure,"0,0,1,0,0,0,0",4
2926,Devil's Hunt,2.0,1,25,25,363,838,47,247,Action,"0,0,0,1,0,0,0",2
2930,Wanted: Weapons of Fate,4.0,4,71,72,628,4666,62,246,Shooter,"0,1,1,1,0,0,0",3
2934,Driftmoon,4.0,3,9,9,490,3232,73,243,Indie,"0,0,1,0,1,0,0",3
2935,Legend of Kay Anniversary,4.0,3,37,37,539,2350,64,243,Adventure,"0,0,1,1,1,0,0",3
2937,Port Royale 2,5.0,4,16,16,565,6320,75,242,Strategy,"0,0,0,0,0,0,1",4
2939,Albert and Otto,4.0,4,11,12,219,2257,69,241,Indie,"0,0,1,0,0,1,0",3
2942,Neighbours from Hell: Revenge Is a Sweet Game,5.0,4,141,142,323,6770,69,241,Arcade,"0,0,1,0,0,1,1",5
2944,Pine,3.0,3,22,22,66,814,48,240,Adventure,"0,0,1,1,1,0,0",2
2945,Warlock 2: The Exiled,4.0,3,17,17,560,2823,73,240,Strategy,"0,0,0,0,0,0,1",4
2947,Dawn of Man,4.0,4,45,46,448,1038,74,240,Strategy,"0,0,0,0,0,0,1",4
2952,Carmageddon,5.0,4,124,127,353,8968,74,238,Racing,"1,0,0,1,0,0,0",5
2957,007 Legends,3.0,3,32,32,671,3364,26,236,Shooter,"0,1,0,1,0,0,0",2
2958,STAR OCEAN: INTEGRITY AND FAITHLESSNESS,4.0,3,39,40,342,2013,58,235,RPG,"0,0,0,0,1,0,0",3
2961,Sol Survivor,4.0,4,9,9,648,4310,75,234,Strategy,"0,0,0,0,0,0,1",3
2963,Vigil: Blood Bitterness,2.0,1,7,7,185,5300,61,234,Indie,"0,0,0,0,1,0,0",2
2967,Elven Legacy: Ranger,4.0,4,10,10,555,4456,68,233,Strategy,"0,0,0,0,0,0,1",3
2969,Tribes of Midgard,4.0,4,13,13,458,158,73,233,Indie,"0,0,1,1,0,0,0",4
2975,Starlink: Battle for Atlas,4.0,4,36,38,367,1173,74,231,Adventure,"0,0,1,1,0,0,0",4
2976,Soundodger+,4.0,4,19,19,136,3004,78,231,Casual,"0,0,0,0,0,0,0",4
2978,Backbone,5.0,4,24,25,265,207,72,230,Indie,"0,0,1,0,0,0,0",4
2979,Dracula Origin,5.0,4,7,7,561,4981,70,229,Adventure,"0,0,1,0,0,0,0",3
2983,Paper Beast,3.0,3,8,8,414,648,79,229,Casual,"0,0,1,0,0,0,0",4
2988,MacGuffin's Curse,3.0,3,7,7,378,3544,73,227,Casual,"0,0,1,0,0,1,0",3
2990,Take On Mars,3.0,4,9,9,465,1787,70,226,Simulation,"0,0,0,0,0,0,0",3
2993,Halo: Combat Evolved Anniversary,5.0,4,112,117,475,3700,80,226,Shooter,"0,1,0,0,0,0,0",5
2994,Granblue Fantasy: Versus,4.0,4,26,27,608,659,78,225,Action,"0,0,0,1,0,0,0",5
2999,Pineview Drive,3.0,3,10,10,460,2711,58,224,Indie,"0,0,1,1,0,0,0",3
3005,Gloomhaven,5.0,4,12,13,294,899,79,223,Strategy,"0,0,1,0,1,0,1",4
3007,NBA 2K Playgrounds 2,4.0,3,31,32,508,1173,68,223,Sports,"0,0,0,0,0,0,0",4
3018,Ember,3.0,1,11,12,615,1941,70,220,Indie,"0,0,1,0,1,0,1",3
3027,There Came an Echo,3.0,3,8,8,409,2503,58,217,Strategy,"0,0,0,0,0,0,1",3
3032,Atelier Sophie: The Alchemist of the Mysterious Book,5.0,4,32,32,458,2235,73,216,Adventure,"0,0,1,0,1,0,0",4
3033,STEINS;GATE ELITE,5.0,5,26,26,157,1412,86,216,Adventure,"0,0,1,0,1,0,0",5
3037,Transport Fever 2,5.0,4,24,24,424,751,76,215,Strategy,"0,0,0,0,0,0,1",4
3038,Greak: Memories of Azur,4.0,4,13,13,489,138,72,214,Indie,"0,0,1,1,0,0,0",4
3039,Shadow Puppeteer,3.0,4,9,10,464,2651,57,214,Indie,"0,0,1,0,0,0,0",3
3040,WWE 2K20,3.0,1,42,45,251,802,44,214,Simulation,"0,0,0,0,0,0,0",3
3042,WRC 4 FIA World Rally Championship,4.0,4,22,22,397,2991,63,213,Racing,"1,0,0,0,0,0,0",3
3045,8-Bit Armies,4.0,4,17,17,486,2081,69,212,Strategy,"0,0,0,0,0,0,1",4
3046,"Warhammer 40,000: Sanctus Reach",3.0,3,13,13,631,1809,68,212,Strategy,"0,0,0,0,0,0,1",3
3054,World of Warplanes,4.0,4,27,27,371,2972,69,209,Massively Multiplayer,"0,0,0,1,0,0,0",4
3056,Chime Sharp,4.0,5,11,11,63,1992,85,208,Casual,"0,0,0,0,0,0,0",5
3058,Disjunction,4.0,3,6,6,127,338,71,208,Indie,"0,0,0,1,1,0,0",3
3063,STEINS;GATE 0,5.0,5,53,53,335,2214,81,207,Adventure,"0,0,1,0,0,0,0",5
3067,Accounting+,5.0,4,35,36,244,1474,74,205,Adventure,"0,0,1,1,0,0,0",4
3070,Out of the Park Baseball 18,5.0,5,12,12,246,1744,86,204,Strategy,"0,0,0,0,0,0,1",5
3072,Operencia: The Stolen Sun,4.0,4,29,30,622,1009,79,204,RPG,"0,0,0,0,1,0,0",5
3075,Leap of Fate,4.0,4,14,15,513,2103,80,203,Action,"0,0,0,1,1,0,0",4
3079,Sky Force Reloaded,5.0,4,42,42,449,2087,80,202,Shooter,"0,1,0,1,0,0,0",4
3080,Boyfriend Dungeon,4.0,4,18,18,256,143,72,202,Indie,"0,0,0,0,0,0,0",4
3089,Overfall,3.0,4,8,8,524,2056,71,199,Strategy,"0,0,0,0,1,0,1",3
3091,Mosaic,5.0,4,29,29,268,792,74,198,Casual,"0,0,1,0,0,0,0",4
3092,Where is my Heart?,4.0,4,10,10,165,3707,74,197,Adventure,"0,0,1,1,0,1,0",2
3094,Fat Princess Adventures,4.0,4,25,25,197,2219,63,197,Adventure,"0,0,1,1,0,0,0",3
3097,Ruined King: A League of Legends Story,5.0,4,12,16,627,47,81,196,RPG,"0,0,0,0,1,0,0",5
3099,Pirates of the Caribbean: At World's End,4.0,4,46,46,296,5338,56,196,Adventure,"0,0,1,1,0,0,0",3
3101,Shu,4.0,3,10,10,335,1915,85,195,Indie,"0,0,1,1,0,0,0",5
3102,Battletoads (2020),4.0,3,70,71,252,499,69,195,Platformer,"0,0,0,0,0,0,0",4
3108,Chivalry 2,5.0,4,15,16,433,207,78,193,Action,"0,0,0,1,0,0,0",5
3110,Fenix Rage,2.0,1,9,9,239,2656,75,193,Indie,"0,0,1,1,0,0,0",2
3116,The Sims 3 Pets,5.0,4,55,55,400,3728,79,192,Strategy,"0,0,0,0,0,0,1",5
3117,Oninaki,3.0,1,19,19,226,863,70,192,Action,"0,0,0,1,1,0,0",4
3118,The Wild at Heart,4.0,4,13,13,287,227,80,192,Indie,"0,0,1,0,0,0,1",5
3122,Alekhine's Gun,4.0,3,8,8,457,2132,40,191,Adventure,"0,0,1,1,0,0,0",2
3123,FLOCK!,4.0,4,10,10,455,4656,65,191,Adventure,"0,0,1,1,0,1,1",3
3125,Mega Man X Legacy Collection 2,5.0,5,22,24,346,1257,62,190,Action,"0,0,0,1,0,0,0",3
3126,Sébastien Loeb Rally EVO,3.0,3,14,14,377,2164,67,190,Racing,"1,0,0,0,0,0,0",3
3129,Black Desert Online,4.0,3,395,396,591,2588,73,4266,Adventure,"0,0,1,1,1,0,1",4
3130,Titan Souls,4.0,4,390,392,310,2455,74,4264,Indie,"0,0,0,1,0,0,0",4
3133,Murdered: Soul Suspect,4.0,4,765,769,580,2769,59,4239,Adventure,"0,0,1,1,1,0,0",4
3136,Trine Enchanted Edition,5.0,4,605,613,499,4566,80,4208,Indie,"0,0,0,1,0,0,0",5
3138,Wolfenstein: The Old Blood,5.0,4,881,888,664,2434,76,4187,Shooter,"0,1,0,1,0,0,0",4
3140,Star Wars: Knights of the Old Republic II – The Sith Lords,5.0,5,725,730,543,6235,85,4174,Adventure,"0,0,1,0,1,0,0",5
3142,Darksiders II Deathinitive Edition,5.0,4,492,496,719,2249,75,4153,Action,"0,0,0,1,1,0,0",4
3144,Disco Elysium,5.0,5,614,627,612,810,91,4139,Indie,"0,0,1,0,1,0,0",5
3154,Ori and the Will of the Wisps,5.0,5,772,788,421,662,91,4083,Platformer,"0,0,1,1,0,0,0",5
3155,Serious Sam 3: BFE,4.0,4,580,584,581,3693,72,4075,Shooter,"0,1,0,1,0,0,0",4
3158,STAR WARS Battlefront,4.0,3,960,964,601,2237,73,4007,Strategy,"0,1,1,1,0,0,1",4
3159,Resident Evil 2,5.0,5,1536,1553,525,1072,91,3996,Shooter,"0,1,1,1,0,0,0",5
3160,ABZU,5.0,4,889,900,289,1978,83,3993,Indie,"0,0,1,0,0,0,0",5
3162,BattleBlock Theater,5.0,4,727,733,269,3195,85,3982,Adventure,"0,0,1,1,0,0,0",5
3164,Oxenfree,5.0,4,743,758,370,2179,80,3967,Indie,"0,0,1,0,1,0,0",5
3178,Power Rangers: Battle For The Grid,4.0,4,16,17,249,1012,60,187,Action,"0,0,0,1,0,0,0",3
3179,Feudal Alloy,3.0,3,24,25,221,1081,76,187,Indie,"0,0,0,1,1,0,0",4
3180,Salammbô: Battle for Carthage,4.0,3,6,6,691,2773,77,186,Adventure,"0,0,1,0,0,0,0",3
3185,Anarchy Online,4.0,3,8,8,479,1774,72,185,Adventure,"0,0,1,1,1,0,1",3
3192,7th Sector,5.0,4,21,21,271,1033,74,184,Indie,"0,0,1,0,0,0,0",4
3201,Cannon Fodder 3,3.0,3,10,10,465,3666,49,181,Action,"0,0,0,1,0,0,0",3
3202,The Cursed Crusade,3.0,3,25,26,678,3739,55,181,Adventure,"0,0,1,1,0,0,0",2
3203,Bombshell,3.0,3,10,11,646,2165,43,181,Shooter,"0,1,1,1,0,0,1",2
3211,Devotion,5.0,4,49,52,338,1048,86,178,Indie,"0,0,1,0,0,0,0",5
3213,Grandia II Anniversary Edition,5.0,4,17,17,333,2322,80,178,RPG,"0,0,0,0,1,0,0",4
3214,Commander: Conquest of the Americas,3.0,3,7,7,469,4173,68,177,Strategy,"0,0,0,0,0,0,1",3
3223,DAEMON X MACHINA,3.0,3,14,14,225,841,70,174,Action,"0,0,0,1,0,0,0",4
3227,Bad Bots,3.0,3,6,6,207,3151,49,174,Indie,"0,0,0,1,0,0,0",2
3228,Armed and Dangerous,4.0,4,27,27,502,6606,78,174,Shooter,"0,1,0,1,0,0,0",4
3230,Into the Pit,4.0,3,8,8,466,74,67,173,Shooter,"0,1,0,1,0,0,0",3
3232,Fade to Silence,4.0,3,25,25,405,977,56,172,RPG,"0,0,0,0,1,0,0",2
3236,FRACT OSC,4.0,4,19,19,365,2812,75,171,Indie,"0,0,1,0,0,1,0",4
3238,Antihero,4.0,4,23,23,142,1637,81,170,Strategy,"0,0,0,0,0,0,1",4
3240,Tails of Iron,5.0,4,22,22,297,106,82,170,Indie,"0,0,1,1,1,0,0",5
3243,Kingdom Hearts: Melody of Memory,5.0,4,18,19,276,414,76,168,Family,"0,0,0,0,0,0,0",4
3245,Californium,4.0,4,11,11,239,2146,64,168,Indie,"0,0,1,0,0,1,0",3
3246,The Suffering: Ties That Bind,5.0,4,54,54,625,5942,74,168,Shooter,"0,1,0,1,0,0,0",5
3247,The UnderGarden,4.0,3,11,11,373,4070,67,167,Casual,"0,0,1,0,0,1,0",3
3250,X4: Foundations,5.0,4,31,32,497,1129,59,166,Action,"0,0,0,1,0,0,0",3
3254,Audioshield,4.0,4,18,18,292,2097,81,165,Indie,"0,0,0,0,0,0,0",4
3265,The Persistence,4.0,3,17,17,544,1257,78,163,Indie,"0,0,1,1,0,0,0",4
3266,ONE PIECE World Seeker,4.0,3,23,25,531,1024,58,163,Adventure,"0,0,1,1,0,0,0",3
3270,Immortal: Unchained,3.0,3,27,27,221,1212,56,163,Adventure,"0,0,1,1,1,0,0",2
3271,Devilian,3.0,3,7,7,543,2214,63,163,Massively Multiplayer,"0,0,0,1,1,0,0",3
3273,Grand Ages: Medieval,4.0,3,14,14,532,2291,63,162,Strategy,"0,0,0,0,1,0,1",3
3274,Narcosis,4.0,4,13,13,431,1740,72,162,Indie,"0,0,1,1,0,0,0",4
3278,Blackwood Crossing,4.0,4,23,23,511,1734,70,161,Indie,"0,0,1,0,0,0,0",4
3284,The Legend of Heroes: Trails in the Sky the 3rd,5.0,5,25,25,489,5301,83,159,RPG,"0,0,0,0,1,0,0",5
3288,Legends of Runeterra,4.0,4,86,89,162,613,87,158,Card,"0,0,0,0,0,0,1",5
3290,Kyn,4.0,3,8,8,608,2350,58,157,Indie,"0,0,1,1,1,0,0",2
3294,Croixleur Sigma,3.0,3,10,10,441,2803,56,156,Indie,"0,0,0,1,0,0,0",3
3295,Rise of Venice,4.0,4,7,7,505,3018,66,156,Strategy,"0,0,0,0,0,0,1",3
3296,Lust from Beyond,4.0,4,18,18,371,296,61,156,Indie,"0,0,1,1,0,0,0",3
3300,Hot Wheels Unleashed,4.0,4,9,10,205,96,74,155,Racing,"1,0,0,0,0,0,0",4
3303,Light,2.0,1,6,6,161,2728,49,155,Indie,"0,0,1,1,0,0,1",2
3304,Blueberry Garden,4.0,4,8,8,126,4588,68,155,Indie,"0,0,1,0,0,0,0",2
3310,Delta Force: Xtreme,4.0,4,14,14,511,6074,65,152,Action,"0,0,0,1,0,0,0",3
3321,Lionheart: Legacy of the Crusader,4.0,4,29,29,422,6717,57,149,Adventure,"0,0,1,0,1,0,0",2
3325,The Impossible Game,5.0,4,13,13,88,4274,64,148,Casual,"0,0,0,1,0,0,0",3
3331,The Elder Scrolls V: Skyrim - Dawnguard,5.0,4,70,70,620,3476,73,146,RPG,"0,0,0,0,1,0,0",4
3332,Use Your Words,4.0,4,21,21,243,1734,74,146,Casual,"0,0,0,0,0,0,0",4
3333,Paradise Lost,4.0,4,11,11,607,283,63,145,Adventure,"0,0,1,1,1,0,0",3
3334,Alto's Odyssey,5.0,4,78,79,144,1410,88,145,Arcade,"0,0,0,1,0,0,0",5
3339,Wasteland Remastered,3.0,3,12,12,79,677,62,143,Strategy,"0,0,0,0,1,0,1",3
3340,Hood: Outlaws & Legends,4.0,4,14,15,261,239,64,143,Massively Multiplayer,"0,0,1,1,1,0,0",3
3344,Liberated,4.0,3,14,15,261,578,59,143,Indie,"0,0,1,1,0,0,0",3
3347,Sunset,4.0,4,15,15,313,2417,66,142,Casual,"0,0,1,0,0,0,0",3
