,name,rating,rating_top,ratings_count,reviews_count,suggestions_count,days,metacritic,added,genre,genres,Label
2574,Dawn of Man,4.0,4,44,45,446,1038,74,234,Strategy,"0,0,0,0,0",Strategy
2576,Medieval: Total War - Collection,4.0,5,15,15,381,2382,88,233,Strategy,"0,0,0,1,0",Action
2578,7 Wonders II,3.0,4,5,6,344,5254,60,233,Casual,"0,0,0,0,0",Strategy
2579,Sinking Island,4.0,4,19,19,526,5203,68,233,Adventure,"0,0,1,0,0",Adventure
2580,Space Empires IV Deluxe,3.0,3,7,7,339,5906,79,232,Strategy,"0,0,0,0,0",Strategy
2588,Airline Tycoon 2,2.0,1,8,8,456,3742,57,230,Strategy,"0,0,0,0,0",Strategy
2590,PixelJunk Nom Nom Galaxy,3.0,4,10,10,385,2343,68,230,Casual,"0,0,0,1,0",Indie
2591,"That Dragon, Cancer",4.0,4,37,38,232,2182,78,230,Indie,"0,0,1,0,0",Indie
2593,Starlink: Battle for Atlas,4.0,4,36,38,369,1173,74,229,Adventure,"0,0,1,1,0",Indie
2596,Atelier Ryza: Ever Darkness & the Secret Hideout,3.0,4,18,18,292,798,78,229,Adventure,"0,0,1,0,1",Indie
2603,Spate,3.0,3,10,10,271,2837,61,226,Indie,"0,0,1,1,0",Indie
2606,CRYPTARK,4.0,4,13,14,473,2278,80,225,Shooter,"0,1,1,1,0",Shooter
2611,The Legend of Heroes: Trails in the Sky SC,4.0,5,44,44,414,2257,80,223,RPG,"0,0,0,0,1",RPG
2613,Trackmania United Forever Star Edition,4.0,5,20,20,408,5008,80,222,Racing,"1,0,0,0,0",Racing
2616,Sherlock Holmes: Chapter One,3.0,4,6,6,468,47,75,221,Adventure,"0,0,1,1,0",Indie
2619,Tropico 4,4.0,4,427,427,523,3783,78,4373,Strategy,"0,0,0,0,0",Strategy
2622,Race Driver: Grid,4.0,4,419,420,396,4960,87,4362,Racing,"1,0,0,0,0",Racing
2623,Braid,4.0,5,823,831,523,4896,92,4352,Action,"0,0,0,1,0",Action
2626,Mark of the Ninja,4.0,4,650,658,490,3403,91,4325,Platformer,"0,0,0,1,0",Platformer
2631,Star Wars: Battlefront II (2017),4.0,4,1008,1020,574,1506,74,4289,Shooter,"0,1,1,1,0",Shooter
2634,Surviving Mars,4.0,4,303,304,263,1389,75,4263,Strategy,"0,0,0,0,0",Strategy
2637,Dying Light: The Following - Enhanced Edition,4.0,4,730,733,678,2532,87,4233,Action,"0,0,0,1,1",Action
2640,Child of Light,4.0,4,811,816,625,2804,77,4187,Indie,"0,0,0,0,1",Strategy
2642,Hacknet,3.0,4,387,390,183,2335,82,4160,Indie,"0,0,0,0,0",Strategy
2645,SMITE,3.0,3,604,604,615,2327,83,4139,Action,"0,0,0,1,0",Action
2647,Euro Truck Simulator 2,4.0,4,611,612,437,3361,79,4136,Indie,"0,0,0,0,0",Strategy
2648,Black Desert Online,3.0,3,376,377,591,2588,73,4131,Adventure,"0,0,1,1,1",Adventure
2651,Wolfenstein: The Old Blood,4.0,4,867,874,662,2434,76,4115,Shooter,"0,1,0,1,0",Shooter
2653,Metal Gear Rising: Revengeance,4.0,4,862,865,627,3238,83,4086,Action,"0,0,0,1,0",Action
2655,Tales from the Borderlands,4.0,5,929,935,650,2264,85,4066,Adventure,"0,0,1,0,0",Adventure
2657,Pineview Drive,3.0,3,10,10,458,2711,58,220,Indie,"0,0,1,1,0",Indie
2659,The Charnel House Trilogy,4.0,4,16,16,160,2452,68,220,Indie,"0,0,1,0,0",Indie
2662,Theatre of War 3: Korea,4.0,4,9,9,527,4054,49,219,Strategy,"0,0,0,0,0",Strategy
2666,Block'hood,3.0,4,21,21,292,2124,77,218,Strategy,"0,0,0,0,0",Strategy
2670,MISSING: An Interactive Thriller - Episode One,3.0,4,17,17,285,2413,63,215,Indie,"0,0,1,0,0",Indie
2674,Gloomhaven,4.0,4,9,10,294,899,79,215,Strategy,"0,0,1,0,1",Indie
2676,NBA 2K Playgrounds 2,3.0,3,29,30,510,1173,68,215,Sports,"0,0,0,0,0",Strategy
2677,Total War Saga: TROY,4.0,4,36,38,284,506,75,213,Strategy,"0,0,0,1,0",Action
2684,Shadow Puppeteer,3.0,4,9,10,469,2651,57,212,Indie,"0,0,1,0,0",Indie
2689,Total War Saga: Thrones of Britannia,4.0,4,27,31,415,1339,75,210,Strategy,"0,0,0,1,0",Action
2692,Football Manager 2021,4.0,5,36,36,143,404,82,209,Strategy,"0,0,0,0,0",Casual
2697,Madden NFL 21,2.0,1,18,20,452,494,65,208,Strategy,"0,0,0,0,0",Strategy
2707,Tribes of Midgard,4.0,4,8,8,458,158,73,205,Indie,"0,0,1,1,0",Indie
2709,STAR WARS Episode I Racer,4.0,4,17,17,399,1142,66,204,Racing,"1,0,0,1,0",Racing
2715,The Next Penelope,3.0,4,10,10,317,2409,82,201,Racing,"1,0,0,1,0",Racing
2722,Leap of Fate,3.0,4,13,14,515,2103,80,199,Action,"0,0,0,1,1",Action
2726,Sky Force Reloaded,4.0,4,41,41,450,2087,78,198,Shooter,"0,1,0,1,0",Shooter
2729,Overfall,3.0,4,7,7,522,2056,71,196,Strategy,"0,0,0,0,1",Strategy
2732,Shu,3.0,3,10,10,337,1915,85,195,Indie,"0,0,1,1,0",Indie
2733,Where is my Heart?,3.0,4,10,10,169,3707,74,195,Adventure,"0,0,1,1,0",Indie
2742,Shardlight,4.0,4,21,21,426,2126,75,191,Indie,"0,0,1,0,1",Indie
2743,The Fidelio Incident,3.0,4,23,24,404,1684,69,191,Indie,"0,0,1,0,0",Indie
2746,Attack on Titan 2,4.0,4,38,38,600,1389,75,190,Action,"0,0,0,1,0",Action
2753,Blitzkrieg 3,4.0,4,21,21,664,2432,68,188,Strategy,"0,0,0,0,0",Strategy
2759,RIDE,3.0,3,15,15,392,2472,68,187,Racing,"1,0,0,0,0",Racing
2760,Fenix Rage,2.0,1,9,9,241,2656,75,187,Indie,"0,0,1,1,0",Indie
2764,Encodya,4.0,4,7,7,351,340,66,187,Adventure,"0,0,1,0,0",Indie
2771,Mega Man X Legacy Collection 2,4.0,5,22,24,349,1257,62,185,Action,"0,0,0,1,0",Action
2773,Feudal Alloy,3.0,3,24,25,223,1081,76,184,Indie,"0,0,0,1,1",Indie
2787,Delta Force: Land Warrior,3.0,4,17,19,311,7725,74,179,Action,"0,0,0,1,0",Action
2788,Bientôt l'été,2.0,1,12,12,528,3307,62,179,Casual,"0,0,1,0,0",Indie
2791,Littlewood,4.0,4,28,28,80,515,81,179,Casual,"0,0,1,0,1",Indie
2792,The Cursed Crusade,2.0,3,23,24,677,3739,55,179,Adventure,"0,0,1,1,0",Adventure
2793,Calvino Noir,4.0,4,9,9,322,2321,55,179,Indie,"0,0,1,1,0",Indie
2794,Cannon Fodder 3,3.0,3,10,10,465,3666,49,178,Action,"0,0,0,1,0",Action
2795,Operation: Tango,4.0,4,26,27,270,214,73,178,Casual,"0,0,1,1,0",Indie
2799,Sea Dogs,4.0,4,49,50,409,7708,71,177,Action,"0,0,0,1,1",Indie
2800,The Guest,4.0,4,10,10,339,2124,68,177,Indie,"0,0,1,0,0",Indie
2801,Myst V: End of Ages,4.0,3,16,16,405,6135,80,177,Casual,"0,0,1,0,0",Adventure
2803,Commander: Conquest of the Americas,2.0,3,7,7,470,4173,68,176,Strategy,"0,0,0,0,0",Strategy
2804,Delta Force: Task Force Dagger,3.0,4,20,21,393,7129,51,176,Action,"0,0,0,1,0",Action
2808,Alwa's Awakening,3.0,4,9,10,348,1794,71,175,Indie,"0,0,1,0,0",Indie
2810,Surge,4.0,4,6,6,108,2056,77,174,Indie,"0,0,1,1,0",Indie
2815,Grandia II Anniversary Edition,4.0,4,17,17,335,2322,80,174,RPG,"0,0,0,0,1",RPG
2817,Bad Bots,2.0,3,6,6,215,3151,49,173,Indie,"0,0,0,1,0",Indie
2825,Antihero,3.0,4,23,23,141,1637,81,170,Strategy,"0,0,0,0,0",Casual
2826,Sébastien Loeb Rally EVO,3.0,3,13,13,376,2164,67,170,Racing,"1,0,0,0,0",Racing
2831,Pumpkin Jack,4.0,4,23,23,282,435,76,168,Indie,"0,0,1,1,0",Indie
2844,The Survivalists,3.0,4,22,22,173,449,72,164,Indie,"0,0,1,1,0",Indie
2845,Audioshield,4.0,4,18,18,298,2097,81,163,Indie,"0,0,0,0,0",Strategy
2848,OVIVO,4.0,4,15,15,176,1695,71,163,Adventure,"0,0,1,1,0",Indie
2854,ONE PIECE World Seeker,3.0,3,24,25,540,1024,54,161,Adventure,"0,0,1,1,0",Indie
2861,Grand Ages: Medieval,3.0,3,14,14,533,2291,63,160,Strategy,"0,0,0,0,1",RPG
2863,Immortal: Unchained,3.0,3,27,27,222,1212,54,160,Adventure,"0,0,1,1,1",Indie
2872,Silver Chains,3.0,4,11,11,216,879,51,156,Indie,"0,0,1,0,0",Indie
2876,The Legend of Heroes: Trails in the Sky the 3rd,4.0,5,24,24,490,5301,83,155,RPG,"0,0,0,0,1",RPG
2881,Croixleur Sigma,3.0,3,10,10,440,2803,56,153,Indie,"0,0,0,1,0",Indie
2885,Windbound,3.0,3,21,22,153,492,63,151,Indie,"0,0,1,0,1",Indie
2887,Apsulov: End of Gods,4.0,4,18,18,386,877,71,150,Indie,"0,0,1,1,0",Indie
2890,Delta Force: Xtreme,3.0,4,14,14,508,6074,65,149,Action,"0,0,0,1,0",Action
2892,Iron Warriors: T - 72 Tank Command,3.0,3,6,6,220,5648,56,149,Strategy,"0,0,0,0,0",Strategy
2900,Prey - Mooncrash,4.0,4,44,47,363,1300,79,147,Adventure,"0,0,1,1,0",Adventure
2904,Lust from Beyond,3.0,4,18,18,372,296,61,146,Indie,"0,0,1,1,0",Indie
2917,The Great Ace Attorney Chronicles,5.0,5,8,9,233,158,84,142,Adventure,"0,0,1,0,0",Indie
2918,Use Your Words,4.0,4,21,21,245,1734,74,142,Casual,"0,0,0,0,0",Casual
2924,Shantae and the Seven Sirens,4.0,4,21,22,82,584,76,140,Platformer,"0,0,1,0,0",Indie
2925,Flynn: Son of Crimson,4.0,4,8,8,390,108,84,140,Indie,"0,0,1,1,0",Indie
2933,Wasteland Remastered,3.0,3,12,12,79,677,62,138,Strategy,"0,0,0,0,1",RPG
2934,Sunset,4.0,4,15,15,317,2417,66,138,Casual,"0,0,1,0,0",Indie
2936,Alone With You,3.0,4,12,12,437,1957,75,137,Casual,"0,0,1,0,0",Indie
2938,Blood II: The Chosen + Expansion,4.0,4,12,12,248,2728,72,137,Adventure,"0,0,1,1,0",Indie
2939,Shadows: Heretic Kingdoms,3.0,3,14,14,591,2606,74,137,Indie,"0,0,0,1,1",Action
2942,Muv-Luv,4.0,4,14,14,474,6882,76,137,Casual,"0,0,1,0,0",Adventure
2943,Exo One,4.0,4,12,13,187,44,78,136,Indie,"0,0,1,0,0",Indie
2944,Leaving Lyndow,3.0,4,15,16,291,1788,74,136,Indie,"0,0,1,0,0",Indie
2949,When The Past Was Around,4.0,4,16,17,179,467,77,135,Casual,"0,0,1,0,0",Indie
2955,Loki,3.0,3,14,14,594,5202,61,132,RPG,"0,0,0,0,1",RPG
2957,Ys IX: Monstrum Nox,3.0,4,6,6,357,330,78,131,Adventure,"0,0,1,1,1",Adventure
2958,Rebel Galaxy Outlaw,4.0,4,18,18,445,872,80,130,Adventure,"0,0,1,1,1",Adventure
2962,Secret Files 3,4.0,4,8,8,418,3397,67,130,Adventure,"0,0,1,0,0",Indie
2965,Rogue Trooper Redux,4.0,4,22,22,570,1537,60,129,Arcade,"0,1,1,1,0",Shooter
2967,Four Last Things,4.0,4,9,9,542,1773,83,128,Indie,"0,0,1,0,0",Indie
2975,KALIMBA,4.0,4,9,10,285,2572,81,125,Casual,"0,0,0,1,0",Indie
2977,Parkasaurus,3.0,4,13,14,201,506,70,125,Simulation,"0,0,0,0,0",Simulation
2982,The Quiet Man,2.0,1,30,31,559,1157,34,124,Adventure,"0,0,1,1,0",Indie
2983,Eldest Souls,4.0,4,12,13,296,156,78,124,Indie,"0,0,1,1,0",Indie
2987,Herald: An Interactive Period Drama - Book I & II,2.0,1,8,8,478,1775,77,123,Indie,"0,0,1,0,0",Indie
2988,MechWarrior 5: Mercenaries,3.0,4,15,16,280,753,73,123,Shooter,"0,1,0,1,0",Shooter
2995,StarDrive 2,3.0,3,9,9,409,2459,70,121,Strategy,"0,0,0,0,0",Strategy
2999,A Monster's Expedition,4.0,5,11,11,130,478,92,120,Adventure,"0,0,1,0,0",Indie
3002,Prison Architect,4.0,4,428,428,351,2280,83,4051,Strategy,"0,0,0,0,0",Strategy
3005,Serious Sam 3: BFE,4.0,4,571,575,578,3693,72,4025,Shooter,"0,1,0,1,0",Shooter
3007,The Binding of Isaac: Rebirth,4.0,5,867,875,215,2615,86,4010,Action,"0,0,0,1,1",Indie
3008,The Evil Within,4.0,4,855,862,609,2638,68,4008,Shooter,"0,1,1,1,0",Shooter
3013,Ori and the Will of the Wisps,4.0,5,731,746,419,662,91,3950,Platformer,"0,0,1,1,0",Adventure
3018,A Way Out,4.0,4,1052,1076,474,1380,78,3898,Indie,"0,0,1,1,0",Adventure
3030,Burnout Paradise: The Ultimate Box,4.0,4,549,554,415,4713,87,3836,Racing,"1,0,0,0,0",Racing
3032,Max Payne,4.0,5,1408,1420,450,7467,89,3830,Shooter,"0,1,0,1,0",Shooter
3038,Valiant Hearts: The Great War,4.0,5,1023,1028,513,2748,80,3806,Adventure,"0,0,1,0,1",Shooter
3042,Ground Control Anthology,4.0,4,15,15,424,7886,86,119,Strategy,"0,0,0,0,0",Strategy
3045,Travis Strikes Again: No More Heroes,4.0,4,29,30,254,1079,65,119,Action,"0,0,0,1,0",Action
3052,Dark Souls III: The Ringed City,5.0,5,51,52,236,1740,83,118,Action,"0,0,0,1,1",Indie
3056,Captain Tsubasa: Rise of New Champions,4.0,4,18,19,468,492,72,116,Casual,"0,0,0,1,1",Indie
3059,Clandestine,4.0,3,8,8,441,2249,69,116,Indie,"0,0,0,1,0",Indie
3061,DRAGON QUEST XI S: Echoes of an Elusive Age - Definitive Edition,4.0,4,9,10,403,827,91,115,Adventure,"0,0,1,0,1",Indie
3062,Evochron Mercenary,3.0,4,7,7,463,3638,70,114,Indie,"0,0,0,1,0",Indie
3063,LEGO Builder’s Journey,4.0,4,22,22,134,744,78,114,Casual,"0,0,1,0,0",Indie
3064,Serious Sam's Bogus Detour,3.0,4,10,10,443,1656,76,114,Indie,"0,0,1,1,0",Indie
3070,Syndrome,2.0,1,6,6,438,1913,56,112,Adventure,"0,0,1,1,0",Indie
3072,DYNASTY WARRIORS 9,3.0,1,19,21,384,1423,65,111,Adventure,"0,0,1,1,0",Indie
3074,The Elder Scrolls V: Skyrim - Hearthfire,4.0,3,53,53,349,3406,62,111,RPG,"0,0,0,0,1",RPG
3078,The Moment of Silence,3.0,3,13,13,415,6302,70,108,Indie,"0,0,1,0,0",Adventure
3079,RISK: Factions,4.0,4,8,8,282,4210,77,108,Strategy,"0,0,0,0,0",Strategy
3080,Xpand Rally,3.0,4,9,9,326,5609,82,108,Racing,"1,0,0,0,0",Racing
3085,OVERKILL's The Walking Dead,2.0,1,37,37,363,1152,51,106,Action,"0,0,0,1,0",Action
3091,Fallout 3: Broken Steel,4.0,4,59,60,639,4624,81,104,Action,"0,0,0,1,1",Action
3094,Wild Guns Reloaded,4.0,5,10,10,520,1838,77,104,Action,"0,0,0,1,0",Action
3095,Mundaun,4.0,5,20,20,391,292,73,104,Indie,"0,0,1,1,0",Indie
3098,The Golf Club 2,4.0,4,12,12,204,1649,72,104,Simulation,"0,0,0,0,0",Casual
3101,Journal,4.0,3,10,10,155,2875,59,103,Indie,"0,0,1,0,0",Indie
3104,Act of War: Direct Action,4.0,4,10,10,455,6575,82,102,Action,"0,0,0,1,0",Action
3109,Danger Zone,2.0,3,15,15,339,1678,64,99,Action,"0,0,0,1,0",Action
3110,Shady Part of Me,4.0,5,14,14,307,387,77,99,Indie,"0,0,1,0,0",Indie
3112,Vector Thrust,3.0,4,7,7,381,2375,57,99,Indie,"0,0,0,1,0",Indie
3118,Transcripted,3.0,5,6,6,335,1572,78,98,Casual,"0,1,0,1,0",Shooter
3128,IL-2 Sturmovik: Battle of Stalingrad,4.0,5,6,6,469,2657,74,95,Simulation,"0,0,0,0,0",Strategy
3136,AO Tennis 2,3.0,4,17,17,217,723,67,94,Sports,"0,0,0,0,0",Casual
3143,Nancy Drew: Curse of Blackmoor Manor,4.0,4,12,12,548,6302,81,91,Adventure,"0,0,1,0,0",Adventure
3151,Nickelodeon All-Star Brawl,4.0,4,5,7,81,88,67,89,Action,"0,0,0,1,0",Indie
3153,Ancestors Legacy,4.0,4,22,25,707,1320,73,88,Strategy,"0,0,0,0,0",Strategy
3156,Viking Squad,4.0,4,15,15,321,1915,69,88,Indie,"0,0,1,1,0",Indie
3160,Super Meat Boy Forever,2.0,1,17,20,335,374,68,87,Platformer,"0,0,0,1,0",Action
3162,Circa Infinity,3.0,4,8,8,105,2307,80,86,Indie,"0,0,0,1,0",Indie
3164,Kohan II: Kings of War,4.0,4,6,6,560,6311,81,86,Strategy,"0,0,0,0,0",Strategy
3170,Stairs,3.0,4,7,7,291,2287,65,84,Arcade,"0,0,1,1,0",Indie
3177,Regalia: Of Men and Monarchs,4.0,4,9,10,434,1689,73,83,Strategy,"0,0,0,0,1",Strategy
3178,IL-2 Sturmovik: Cliffs of Dover,4.0,5,6,6,212,3935,60,83,Simulation,"0,0,0,0,0",Strategy
3181,Chronos: Before the Ashes,3.0,3,10,12,194,396,68,82,Adventure,"0,0,1,1,0",Indie
3182,RollerCoaster Tycoon World,3.0,1,10,10,502,1872,43,81,Strategy,"0,0,0,0,0",Strategy
3184,Pagan Online,3.0,3,11,13,531,858,64,81,Action,"0,0,0,1,1",Indie
3189,KURSK,3.0,1,13,13,489,1151,42,78,Adventure,"0,0,1,1,0",Indie
3196,Trials of Fire,4.0,4,8,8,260,268,83,75,Strategy,"0,0,0,0,1",RPG
3201,Fast & Furious Crossroads,1.0,1,14,14,286,514,39,73,Racing,"1,0,0,1,0",Racing
3202,Dakar 18,3.0,4,11,12,195,1194,55,72,Racing,"1,0,0,0,0",Racing
3204,Boomerang X,4.0,4,6,7,303,177,80,71,Indie,"0,0,0,1,0",Indie
3207,The Colonists,4.0,4,15,15,329,1514,77,71,Strategy,"0,0,0,0,0",Strategy
3208,Greak: Memories of Azur,4.0,4,10,10,491,138,69,70,Indie,"0,0,1,1,0",Indie
3210,Hidden & Dangerous 2: Courage Under Fire,4.0,4,8,8,416,6648,75,69,Strategy,"0,0,0,1,0",Action
3213,Birthdays the Beginning,2.0,3,6,6,359,1698,68,69,Strategy,"0,0,0,0,0",Strategy
3217,Nancy Drew: Last Train to Blue Moon Canyon,4.0,4,12,12,461,5952,77,69,Adventure,"0,0,1,0,0",Adventure
3223,Nancy Drew: Ransom of the Seven Ships,4.0,4,6,6,495,4554,78,67,Adventure,"0,0,1,0,0",Adventure
3224,Nancy Drew: The Haunting of Castle Malloy,4.0,4,11,11,516,4833,81,67,Adventure,"0,0,1,0,0",Adventure
3226,Nancy Drew: Danger by Design,4.0,4,11,11,443,5640,70,66,Adventure,"0,0,1,0,0",Adventure
3227,Valthirian Arc: Hero School Story,3.0,3,7,7,266,1187,56,66,Adventure,"0,0,1,1,1",Indie
3228,Darkest of Days,3.0,4,23,23,494,4498,51,66,Shooter,"0,1,0,1,0",Shooter
3232,Azur Lane: Crosswave,3.0,1,5,6,556,688,60,65,Shooter,"0,1,1,1,1",Shooter
3241,NASCAR Heat 3,3.0,3,8,8,232,1212,66,62,Racing,"1,0,0,0,0",Racing
3246,Medieval II: Total War Kingdoms,4.0,5,15,15,626,5149,85,61,Strategy,"0,0,0,0,0",Strategy
3249,Behind the Frame: The Finest Scenery,4.0,4,10,10,317,137,73,61,Casual,"0,0,1,0,0",Indie
3250,rymdkapsel,4.0,4,8,8,84,3075,77,61,Strategy,"0,0,0,0,0",Casual
3252,Army Men RTS,4.0,4,15,16,397,7220,67,60,Strategy,"0,0,0,1,0",Action
3267,ZONE OF THE ENDERS: The 2nd Runner - M∀RS,4.0,5,14,14,548,1215,71,56,Action,"0,0,0,1,0",Action
3268,Lifeline...,4.0,5,17,18,139,2448,77,56,Indie,"0,0,1,0,1",Indie
3271,Code of Princess,2.0,1,7,7,475,3544,53,56,Adventure,"0,0,1,1,1",Adventure
3272,AereA,3.0,3,12,12,452,1674,57,55,Indie,"0,0,1,1,1",Indie
3273,A Juggler's Tale,4.0,4,8,10,414,94,74,55,Indie,"0,0,1,1,0",Indie
3278,Ashes Cricket,3.0,4,10,10,323,1507,76,54,Indie,"0,0,0,0,0",Strategy
3284,Fallout 3: Game of the Year Edition,4.0,4,706,708,626,4463,91,3746,Action,"0,0,0,1,1",Action
3289,Assassin’s Creed Brotherhood,4.0,4,1189,1197,649,4064,88,3715,Adventure,"0,0,1,1,0",Adventure
3292,F.E.A.R. 3,3.0,4,488,491,593,3935,74,3699,Shooter,"0,1,0,1,0",Shooter
3293,Enter the Gungeon,4.0,4,784,792,270,2098,84,3678,Indie,"0,1,1,1,0",Indie
3298,Mass Effect 3,4.0,5,1349,1356,659,3589,90,3627,Action,"0,0,0,1,1",Action
3305,Sins of a Solar Empire: Rebellion,3.0,1,290,290,479,3490,82,3576,Strategy,"0,0,0,0,0",Strategy
3309,Machinarium,4.0,4,675,679,515,4460,85,3546,Family,"0,0,1,0,0",Adventure
3310,Divinity: Original Sin,4.0,4,605,606,569,2742,87,3541,Strategy,"0,0,0,0,1",Strategy
3312,Satellite Reign,3.0,3,255,255,481,2319,75,3533,Strategy,"0,0,0,1,0",Indie
3314,PlanetSide 2,3.0,3,405,405,595,3329,84,3514,Shooter,"0,1,0,1,0",Shooter
3325,CALENDULA,3.0,4,12,12,158,2160,67,49,Indie,"0,0,0,0,0",Casual
3328,Fallout 4: Nuka-World,3.0,4,19,20,336,1950,71,48,Shooter,"0,1,0,1,1",Indie
3331,STORY OF SEASONS: Friends of Mineral Town,4.0,4,8,8,57,536,75,48,Casual,"0,0,0,0,1",RPG
3333,Far Cry 5 - Lost On Mars,3.0,4,20,20,180,1264,61,47,Adventure,"0,0,1,1,0",Indie
3340,King of Seas,3.0,3,6,6,386,221,66,44,Indie,"0,0,1,1,1",Indie
3345,Total War: Shogun 2 - Fall of the Samurai,4.0,5,11,11,586,3572,86,40,Strategy,"0,0,0,0,0",Strategy
3346,The Sims 3: Ambitions,4.0,4,19,19,553,4232,74,40,Strategy,"0,0,0,0,0",Strategy
3350,The Coma: Cutting Class,4.0,4,6,6,246,2266,69,37,Indie,"0,0,1,0,0",Indie
3351,Deadly Dozen,3.0,3,6,6,404,7368,56,36,Strategy,"0,0,0,1,0",Action
3359,Railroad Corporation,4.0,5,7,7,489,775,55,31,Strategy,"0,0,0,0,0",Strategy
3360,Nancy Drew: The Secret of Shadow Ranch,4.0,4,10,10,546,6333,68,31,Adventure,"0,0,1,0,0",Adventure
3363,Pro Cycling Manager 2016,2.0,1,7,7,510,2025,64,30,Racing,"1,0,0,0,0",Racing
3364,Robonauts,3.0,3,8,9,372,1879,71,29,Shooter,"0,1,1,1,0",Shooter
3368,The Sims 3: Supernatural,4.0,4,13,13,582,3406,74,24,Strategy,"0,0,0,0,0",Strategy
3369,Guild Wars Factions,4.0,4,9,9,631,4637,84,24,Massively Multiplayer,"0,0,0,0,1",Strategy
3372,Guild Wars Nightfall,4.0,4,7,7,579,4637,84,21,Massively Multiplayer,"0,0,0,1,1",Action
3373,Guild Wars: Eye of the North,4.0,4,6,6,503,4103,79,19,Massively Multiplayer,"0,0,0,1,1",Strategy
3374,The Sims 3: Showtime,4.0,4,12,12,542,3588,67,19,Strategy,"0,0,0,0,0",Strategy
